global_index,episode_id,frame_id,timestamp,cluster_id,action_score,selected,is_anchor,is_neighbor
1445,3,245,4.900000095367432,4,0.0015339851,False,False,False
1446,3,246,4.920000076293945,4,0.0021693825,False,False,False
1447,3,247,4.940000057220459,4,0.0015339851,False,False,False
1448,3,248,4.960000038146973,4,0.0015339851,False,False,False
1449,3,249,4.980000019073486,4,0.0015339814,False,False,False
1450,3,250,5.0,4,0.0026569036,False,False,False
1451,3,251,5.019999980926514,4,0.00216938,False,False,False
1452,3,252,5.039999961853027,4,0.0015339814,False,False,False
1453,3,253,5.059999942779541,4,0.002656938,False,False,False
1454,3,254,5.079999923706055,4,0.0015339814,False,False,False
1455,3,255,5.099999904632568,4,0.0,False,False,False
1456,3,256,5.119999885559082,4,0.0021693825,False,False,False
1457,3,257,5.139999866485596,4,0.0015339851,False,False,False
1458,3,258,5.159999847412109,4,0.0,False,False,False
1459,3,259,5.179999828338623,0,0.0034300683,False,False,False
1460,3,260,5.199999809265137,4,0.0021693825,False,False,False
1461,3,261,5.21999979019165,0,0.003430095,False,False,False
1462,3,262,5.239999771118164,0,0.0033292,False,False,False
1463,3,263,5.260000228881836,0,0.0029547373,False,False,False
1464,3,264,5.28000020980835,0,0.004259427,False,False,False
1465,3,265,5.300000190734863,0,0.003430095,False,False,False
1466,3,266,5.320000171661377,0,0.0048508868,False,False,False
1467,3,267,5.340000152587891,0,0.002656938,False,False,False
1468,3,268,5.360000133514404,0,0.0034300683,False,False,False
1469,3,269,5.380000114440918,0,0.0021693404,False,False,False
1470,3,270,5.400000095367432,0,0.003430095,False,False,False
1471,3,271,5.420000076293945,0,0.0015339851,False,False,False
1472,3,272,5.440000057220459,0,0.002953645,False,False,False
1473,3,273,5.460000038146973,0,0.0021693825,False,False,False
1474,3,274,5.480000019073486,0,0.0030679703,False,False,False
1475,3,275,5.5,0,0.0029526665,False,False,False
1476,3,276,5.519999980926514,0,0.003971378,False,False,False
1477,3,277,5.539999961853027,0,0.0042827195,False,False,False
1478,3,278,5.559999942779541,0,0.0059868693,False,False,False
1479,3,279,5.579999923706055,0,0.0059729815,False,False,False
1480,3,280,5.599999904632568,0,0.008514327,False,False,False
1481,3,281,5.619999885559082,0,0.018106325,False,False,False
1482,3,282,5.639999866485596,0,0.021550477,False,False,False
1483,3,283,5.659999847412109,0,0.04259117,True,False,False
1484,3,284,5.679999828338623,0,0.047329783,True,False,False
1485,3,285,5.699999809265137,0,0.0496663,True,False,True
1486,3,286,5.71999979019165,0,0.07765947,True,True,False
1487,3,287,5.739999771118164,0,0.05546147,True,False,True
1488,3,288,5.760000228881836,0,0.07310713,True,True,False
1489,3,289,5.78000020980835,0,0.053735163,True,False,True
1490,3,290,5.800000190734863,0,0.04789695,True,False,False
1491,3,291,5.820000171661377,0,0.05664459,True,False,False
1492,3,292,5.840000152587891,0,0.036980152,True,False,False
1493,3,293,5.860000133514404,0,0.036065735,True,False,False
1494,3,294,5.880000114440918,0,0.0362357,True,False,False
1495,3,295,5.900000095367432,0,0.024078269,False,False,False
1496,3,296,5.920000076293945,0,0.019286614,False,False,False
1497,3,297,5.940000057220459,0,0.017907554,False,False,False
1498,3,298,5.960000038146973,0,0.009541905,False,False,False
1499,3,299,5.980000019073486,0,0.006759119,False,False,False
1500,3,300,6.0,0,0.005168653,False,False,False
1501,3,301,6.019999980926514,0,0.0030679703,False,False,False
1502,3,302,6.039999961853027,0,0.0015339851,False,False,False
1503,3,303,6.059999942779541,0,0.0009114742,False,False,False
1504,3,304,6.079999923706055,0,0.0017843473,False,False,False
1505,3,305,6.099999904632568,0,0.0009114742,False,False,False
1506,3,306,6.119999885559082,0,0.0,False,False,False
1507,3,307,6.139999866485596,0,0.0,False,False,False
1508,3,308,6.159999847412109,0,0.0021693744,False,False,False
1509,3,309,6.179999828338623,0,0.0026569248,False,False,False
1510,3,310,6.199999809265137,0,0.0,False,False,False
1511,3,311,6.21999979019165,0,0.0,False,False,False
1512,3,312,6.239999771118164,0,0.0,False,False,False
1513,3,313,6.260000228881836,0,0.0,False,False,False
1514,3,314,6.28000020980835,0,0.0015339777,False,False,False
1515,3,315,6.300000190734863,0,0.0015339777,False,False,False
1516,3,316,6.320000171661377,0,0.0,False,False,False
1517,3,317,6.340000152587891,0,0.0,False,False,False
1518,3,318,6.360000133514404,0,0.002169372,False,False,False
1519,3,319,6.380000114440918,0,0.0021693825,False,False,False
1520,3,320,6.400000095367432,0,0.005739647,False,False,False
1521,3,321,6.420000076293945,0,0.005530837,False,False,False
1522,3,322,6.440000057220459,0,0.007821821,False,False,False
1523,3,323,6.460000038146973,0,0.011376274,False,False,False
1524,3,324,6.480000019073486,0,0.010403971,False,False,False
1525,3,325,6.5,0,0.011167581,False,False,False
1526,3,326,6.519999980926514,0,0.01749006,False,False,False
1527,3,327,6.539999961853027,0,0.013372938,False,False,False
1528,3,328,6.559999942779541,0,0.015492429,False,False,False
1529,3,329,6.579999923706055,0,0.020292632,False,False,False
1530,3,330,6.599999904632568,0,0.01878738,False,False,False
1531,3,331,6.619999885559082,4,0.017757105,False,False,False
1532,3,332,6.639999866485596,4,0.025530534,False,False,False
1533,3,333,6.659999847412109,4,0.02005941,False,False,False
1534,3,334,6.679999828338623,4,0.019644532,False,False,False
1535,3,335,6.699999809265137,4,0.030176952,True,False,False
1536,3,336,6.71999979019165,4,0.022123408,False,False,False
1537,3,337,6.739999771118164,4,0.023813765,False,False,False
1538,3,338,6.760000228881836,4,0.030137938,True,False,False
1539,3,339,6.78000020980835,4,0.022700837,False,False,False
1540,3,340,6.800000190734863,4,0.020976884,False,False,False
1541,3,341,6.820000171661377,4,0.027739216,True,False,False
1542,3,342,6.840000152587891,4,0.020523226,False,False,False
1543,3,343,6.860000133514404,4,0.025530536,False,False,False
1544,3,344,6.880000114440918,1,0.015941624,False,False,False
1545,3,345,6.900000095367432,4,0.015416298,False,False,False
1546,3,346,6.920000076293945,1,0.017012643,False,False,False
1547,3,347,6.940000057220459,4,0.014633254,False,False,False
1548,3,348,6.960000038146973,4,0.012556158,False,False,False
1549,3,349,6.980000019073486,4,0.015867665,False,False,False
1550,3,350,7.0,4,0.009822236,False,False,False
1551,3,351,7.019999980926514,4,0.010059012,False,False,False
1552,3,352,7.039999961853027,1,0.011682428,False,False,False
1553,3,353,7.059999942779541,1,0.008812073,False,False,False
1554,3,354,7.079999923706055,1,0.005941098,False,False,False
1555,3,355,7.099999904632568,1,0.007195027,False,False,False
1556,3,356,7.119999885559082,1,0.0030679086,False,False,False
1557,3,357,7.139999866485596,1,0.0030679386,False,False,False
1558,3,358,7.159999847412109,1,0.0026569401,False,False,False
1559,3,359,7.179999828338623,1,0.0,False,False,False
1560,3,360,7.199999809265137,1,0.002656938,False,False,False
1561,3,361,7.21999979019165,1,0.0015339814,False,False,False
1562,3,362,7.239999771118164,1,0.002656936,False,False,False
1563,3,363,7.260000228881836,1,0.00216938,False,False,False
1564,3,364,7.28000020980835,1,0.0021693825,False,False,False
1565,3,365,7.300000190734863,1,0.0021693772,False,False,False
1566,3,366,7.320000171661377,1,0.0015339814,False,False,False
1567,3,367,7.340000152587891,1,0.0015339814,False,False,False
1568,3,368,7.360000133514404,1,0.00216938,False,False,False
1569,3,369,7.380000114440918,1,0.0021693772,False,False,False
1570,3,370,7.400000095367432,1,0.0015339777,False,False,False
1571,3,371,7.420000076293945,1,0.0026569339,False,False,False
1572,3,372,7.440000057220459,1,0.0030679647,False,False,False
1573,3,373,7.460000038146973,1,0.0015339851,False,False,False
1574,3,374,7.480000019073486,1,0.0015339851,False,False,False
1575,3,375,7.5,1,0.0,False,False,False
1576,3,376,7.519999980926514,1,0.0,False,False,False
1577,3,377,7.539999961853027,1,0.0015339814,False,False,False
1578,3,378,7.559999942779541,1,0.002656938,False,False,False
1579,3,379,7.579999923706055,1,0.003757455,False,False,False
1580,3,380,7.599999904632568,1,0.00216938,False,False,False
1581,3,381,7.619999885559082,1,0.0021693774,False,False,False
1582,3,382,7.639999866485596,1,0.0015339808,False,False,False
1583,3,383,7.659999847412109,1,0.002169377,False,False,False
1584,3,384,7.679999828338623,1,0.0015339814,False,False,False
1585,3,385,7.699999809265137,1,0.0015339851,False,False,False
1586,3,386,7.71999979019165,1,0.0015339851,False,False,False
1587,3,387,7.739999771118164,1,0.0021693795,False,False,False
1588,3,388,7.760000228881836,1,0.0048508574,False,False,False
1589,3,389,7.78000020980835,1,0.0030679703,False,False,False
1590,3,390,7.800000190734863,1,0.004850886,False,False,False
1591,3,391,7.820000171661377,1,0.009579705,False,False,False
1592,3,392,7.840000152587891,1,0.009941332,False,False,False
1593,3,393,7.860000133514404,1,0.00945609,False,False,False
1594,3,394,7.880000114440918,1,0.015643582,False,False,False
1595,3,395,7.900000095367432,1,0.007821791,False,False,False
1596,3,396,7.920000076293945,1,0.0089445915,False,False,False
1597,3,397,7.940000057220459,1,0.0037574808,False,False,False
1598,3,398,7.960000038146973,1,0.0021693825,False,False,False
1599,3,399,7.980000019073486,1,0.0,False,False,False
1600,4,0,0.0,3,0.0,False,False,False
1601,4,1,0.019999999552965164,3,0.0030679617,False,False,False
1602,4,2,0.03999999910593033,3,0.0,False,False,False
1603,4,3,0.05999999865889549,3,0.0,False,False,False
1604,4,4,0.07999999821186066,3,0.0,False,False,False
1605,4,5,0.10000000149011612,3,0.0015339807,False,False,False
1606,4,6,0.11999999731779099,3,0.0015339807,False,False,False
1607,4,7,0.14000000059604645,3,0.0017669934,False,False,False
1608,4,8,0.1599999964237213,3,0.0017669934,False,False,False
1609,4,9,0.18000000715255737,3,0.0,False,False,False
1610,4,10,0.20000000298023224,3,0.0015339851,False,False,False
1611,4,11,0.2199999988079071,3,0.0015339851,False,False,False
1612,4,12,0.23999999463558197,3,0.0017669935,False,False,False
1613,4,13,0.25999999046325684,3,0.0021693795,False,False,False
1614,4,14,0.2800000011920929,3,0.0021693795,False,False,False
1615,4,15,0.30000001192092896,3,0.0015339851,False,False,False
1616,4,16,0.3199999928474426,3,0.0017669935,False,False,False
1617,4,17,0.3400000035762787,3,0.0017669973,False,False,False
1618,4,18,0.36000001430511475,3,0.0015339851,False,False,False
1619,4,19,0.3799999952316284,3,0.0015339851,False,False,False
1620,4,20,0.4000000059604645,3,0.0030679703,False,False,False
1621,4,21,0.41999998688697815,3,0.0023399522,False,False,False
1622,4,22,0.4399999976158142,3,0.0034300417,False,False,False
1623,4,23,0.46000000834465027,3,0.0015339851,False,False,False
1624,4,24,0.47999998927116394,3,0.0063852994,False,False,False
1625,4,25,0.5,3,0.0038584752,False,False,False
1626,4,26,0.5199999809265137,3,0.0031908636,True,False,True
1627,4,27,0.5400000214576721,3,0.00702959,True,True,False
1628,4,28,0.5600000023841858,3,0.0055308123,True,False,True
1629,4,29,0.5799999833106995,3,0.0046019554,False,False,False
1630,4,30,0.6000000238418579,5,0.0069160024,False,False,False
1631,4,31,0.6200000047683716,5,0.005806264,False,False,False
1632,4,32,0.6399999856948853,5,0.00559994,False,False,False
1633,4,33,0.6600000262260437,5,0.0044264756,False,False,False
1634,4,34,0.6800000071525574,5,0.0049295304,False,False,False
1635,4,35,0.699999988079071,5,0.003190835,False,False,False
1636,4,36,0.7200000286102295,5,0.0021693825,False,False,False
1637,4,37,0.7400000095367432,5,0.0015339851,False,False,False
1638,4,38,0.7599999904632568,5,0.0021693825,False,False,False
1639,4,39,0.7799999713897705,5,0.0015339851,False,False,False
1640,4,40,0.800000011920929,5,0.0,False,False,False
1641,4,41,0.8199999928474426,5,0.002339955,False,False,False
1642,4,42,0.8399999737739563,5,0.0017669973,False,False,False
1643,4,43,0.8600000143051147,5,0.0017669973,False,False,False
1644,4,44,0.8799999952316284,5,0.0021693825,False,False,False
1645,4,45,0.8999999761581421,5,0.0030679682,False,False,False
1646,4,46,0.9200000166893005,5,0.0027979433,False,False,False
1647,4,47,0.9399999976158142,5,0.0,False,False,False
1648,4,48,0.9599999785423279,5,0.0021693825,False,False,False
1649,4,49,0.9800000190734863,5,0.0017669973,False,False,False
1650,4,50,1.0,5,0.0021693825,False,False,False
1651,4,51,1.0199999809265137,5,0.0026569376,False,False,False
1652,4,52,1.0399999618530273,5,0.0021693795,False,False,False
1653,4,53,1.059999942779541,5,0.0026569376,False,False,False
1654,4,54,1.0800000429153442,5,0.0026569376,False,False,False
1655,4,55,1.100000023841858,5,0.0023399522,False,False,False
1656,4,56,1.1200000047683716,5,0.0021692952,False,False,False
1657,4,57,1.1399999856948853,5,0.0017669973,False,False,False
1658,4,58,1.159999966621399,5,0.0021693825,False,False,False
1659,4,59,1.1799999475479126,5,0.0026569376,False,False,False
1660,4,60,1.2000000476837158,5,0.0021693825,False,False,False
1661,4,61,1.2200000286102295,5,0.0026569378,False,False,False
1662,4,62,1.2400000095367432,5,0.0026569376,False,False,False
1663,4,63,1.2599999904632568,5,0.0021693825,False,False,False
1664,4,64,1.2799999713897705,5,0.0021693795,False,False,False
1665,4,65,1.2999999523162842,5,0.002339955,False,False,False
1666,4,66,1.3200000524520874,5,0.00087702274,False,False,False
1667,4,67,1.340000033378601,5,0.0,False,False,False
1668,4,68,1.3600000143051147,6,0.0015339851,False,False,False
1669,4,69,1.3799999952316284,6,0.0015339851,False,False,False
1670,4,70,1.399999976158142,6,0.0021693795,False,False,False
1671,4,71,1.4199999570846558,6,0.0021693795,False,False,False
1672,4,72,1.440000057220459,6,0.0,False,False,False
1673,4,73,1.4600000381469727,6,0.0026569376,False,False,False
1674,4,74,1.4800000190734863,6,0.0026569401,False,False,False
1675,4,75,1.5,6,0.0021693795,False,False,False
1676,4,76,1.5199999809265137,6,0.0021693795,False,False,False
1677,4,77,1.5399999618530273,6,0.0015339851,False,False,False
1678,4,78,1.559999942779541,6,0.0,False,False,False
1679,4,79,1.5800000429153442,6,0.0023399522,False,False,False
1680,4,80,1.600000023841858,6,0.00087702274,False,False,False
1681,4,81,1.6200000047683716,6,0.00087702274,False,False,False
1682,4,82,1.6399999856948853,6,0.0023399522,False,False,False
1683,4,83,1.659999966621399,6,0.0,False,False,False
1684,4,84,1.6799999475479126,6,0.0015339851,False,False,False
1685,4,85,1.7000000476837158,6,0.0026569378,False,False,False
1686,4,86,1.7200000286102295,6,0.0021693795,False,False,False
1687,4,87,1.7400000095367432,6,0.0026569401,False,False,False
1688,4,88,1.7599999904632568,6,0.0030679682,False,False,False
1689,4,89,1.7799999713897705,6,0.0026569376,False,False,False
1690,4,90,1.7999999523162842,6,0.0021693825,False,False,False
1691,4,91,1.8200000524520874,6,0.0021693825,False,False,False
1692,4,92,1.840000033378601,2,0.0021693795,False,False,False
1693,4,93,1.8600000143051147,6,0.0021693795,False,False,False
1694,4,94,1.8799999952316284,2,0.0026569352,False,False,False
1695,4,95,1.899999976158142,2,0.0015339851,False,False,False
1696,4,96,1.9199999570846558,2,0.0015339851,False,False,False
1697,4,97,1.940000057220459,2,0.001533981,False,False,False
1698,4,98,1.9600000381469727,2,0.0015339851,False,False,False
1699,4,99,1.9800000190734863,2,0.0021693825,False,False,False
1700,4,100,2.0,2,0.0021693795,False,False,False
1701,4,101,2.0199999809265137,2,0.0021693767,False,False,False
1702,4,102,2.0399999618530273,2,0.0,False,False,False
1703,4,103,2.059999942779541,2,0.0015339851,False,False,False
1704,4,104,2.0799999237060547,2,0.0026569376,False,False,False
1705,4,105,2.0999999046325684,2,0.0021693795,False,False,False
1706,4,106,2.119999885559082,2,0.001533981,False,False,False
1707,4,107,2.140000104904175,2,0.0026569378,False,False,False
1708,4,108,2.1600000858306885,2,0.0,False,False,False
1709,4,109,2.180000066757202,2,0.0015339851,False,False,False
1710,4,110,2.200000047683716,2,0.0026569376,False,False,False
1711,4,111,2.2200000286102295,2,0.0021693795,False,False,False
1712,4,112,2.240000009536743,2,0.0021693825,False,False,False
1713,4,113,2.259999990463257,2,0.0026569376,False,False,False
1714,4,114,2.2799999713897705,2,0.0021693825,False,False,False
1715,4,115,2.299999952316284,2,0.0021693825,False,False,False
1716,4,116,2.319999933242798,2,0.0015339851,False,False,False
1717,4,117,2.3399999141693115,2,0.0030679682,False,False,False
1718,4,118,2.359999895095825,2,0.0015339851,False,False,False
1719,4,119,2.380000114440918,2,0.0021693825,False,False,False
1720,4,120,2.4000000953674316,2,0.003067966,False,False,False
1721,4,121,2.4200000762939453,2,0.0015339808,False,False,False
1722,4,122,2.440000057220459,2,0.0,False,False,False
1723,4,123,2.4600000381469727,2,0.001533981,False,False,False
1724,4,124,2.4800000190734863,2,0.0,False,False,False
1725,4,125,2.5,2,0.0,False,False,False
1726,4,126,2.5199999809265137,2,0.0015339851,False,False,False
1727,4,127,2.5399999618530273,2,0.0015339851,False,False,False
1728,4,128,2.559999942779541,2,0.0015339851,False,False,False
1729,4,129,2.5799999237060547,2,0.0021693795,False,False,False
1730,4,130,2.5999999046325684,2,0.0021693795,False,False,False
1731,4,131,2.619999885559082,2,0.0021693795,False,False,False
1732,4,132,2.640000104904175,2,0.0015339851,False,False,False
1733,4,133,2.6600000858306885,2,0.001533981,False,False,False
1734,4,134,2.680000066757202,2,0.0021693795,False,False,False
1735,4,135,2.700000047683716,2,0.0015339808,False,False,False
1736,4,136,2.7200000286102295,2,0.0015339808,False,False,False
1737,4,137,2.740000009536743,2,0.001533981,False,False,False
1738,4,138,2.759999990463257,2,0.0015339851,False,False,False
1739,4,139,2.7799999713897705,2,0.0021693825,False,False,False
1740,4,140,2.799999952316284,2,0.0026569376,False,False,False
1741,4,141,2.819999933242798,2,0.0021693795,False,False,False
1742,4,142,2.8399999141693115,2,0.0021693795,False,False,False
1743,4,143,2.859999895095825,2,0.0021693795,False,False,False
1744,4,144,2.880000114440918,2,0.0021693795,False,False,False
1745,4,145,2.9000000953674316,2,0.0,False,False,False
1746,4,146,2.9200000762939453,2,0.001533981,False,False,False
1747,4,147,2.940000057220459,2,0.0026569376,False,False,False
1748,4,148,2.9600000381469727,2,0.0015339851,False,False,False
1749,4,149,2.9800000190734863,2,0.0,False,False,False
1750,4,150,3.0,2,0.0015339851,False,False,False
1751,4,151,3.0199999809265137,2,0.0015339851,False,False,False
1752,4,152,3.0399999618530273,2,0.0021693795,False,False,False
1753,4,153,3.059999942779541,2,0.0015339851,False,False,False
1754,4,154,3.0799999237060547,2,0.0015339851,False,False,False
1755,4,155,3.0999999046325684,2,0.0021693795,False,False,False
1756,4,156,3.119999885559082,2,0.0026569352,False,False,False
1757,4,157,3.140000104904175,2,0.0015339808,False,False,False
1758,4,158,3.1600000858306885,2,0.0015339851,False,False,False
1759,4,159,3.180000066757202,2,0.0021693795,False,False,False
1760,4,160,3.200000047683716,2,0.0026569376,False,False,False
1761,4,161,3.2200000286102295,2,0.0015339851,False,False,False
1762,4,162,3.240000009536743,6,0.0021693795,False,False,False
1763,4,163,3.259999990463257,6,0.0,False,False,False
1764,4,164,3.2799999713897705,2,0.0021693825,False,False,False
1765,4,165,3.299999952316284,2,0.0021693795,False,False,False
1766,4,166,3.319999933242798,6,0.0,False,False,False
1767,4,167,3.3399999141693115,6,0.0021693795,False,False,False
1768,4,168,3.359999895095825,6,0.0021693795,False,False,False
1769,4,169,3.380000114440918,2,0.0021693795,False,False,False
1770,4,170,3.4000000953674316,6,0.001533981,False,False,False
1771,4,171,3.4200000762939453,6,0.0021693795,False,False,False
1772,4,172,3.440000057220459,6,0.0026569378,False,False,False
1773,4,173,3.4600000381469727,6,0.0021693825,False,False,False
1774,4,174,3.4800000190734863,6,0.0,False,False,False
1775,4,175,3.5,6,0.0,False,False,False
1776,4,176,3.5199999809265137,6,0.0021693795,False,False,False
1777,4,177,3.5399999618530273,6,0.0021693767,False,False,False
1778,4,178,3.559999942779541,6,0.0015339851,False,False,False
1779,4,179,3.5799999237060547,6,0.0021693825,False,False,False
1780,4,180,3.5999999046325684,6,0.0015339851,False,False,False
1781,4,181,3.619999885559082,6,0.001533981,False,False,False
1782,4,182,3.640000104904175,6,0.0,False,False,False
1783,4,183,3.6600000858306885,6,0.001533981,False,False,False
1784,4,184,3.680000066757202,6,0.0021693795,False,False,False
1785,4,185,3.700000047683716,6,0.0021693795,False,False,False
1786,4,186,3.7200000286102295,6,0.0015339808,False,False,False
1787,4,187,3.740000009536743,6,0.0021693795,False,False,False
1788,4,188,3.759999990463257,6,0.0021693767,False,False,False
1789,4,189,3.7799999713897705,6,0.0021693767,False,False,False
1790,4,190,3.799999952316284,6,0.0,False,False,False
1791,4,191,3.819999933242798,6,0.001533981,False,False,False
1792,4,192,3.8399999141693115,6,0.001533981,False,False,False
1793,4,193,3.859999895095825,6,0.0,False,False,False
1794,4,194,3.880000114440918,6,0.0,False,False,False
1795,4,195,3.9000000953674316,6,0.0,False,False,False
1796,4,196,3.9200000762939453,6,0.0021693795,False,False,False
1797,4,197,3.940000057220459,6,0.001533981,False,False,False
1798,4,198,3.9600000381469727,6,0.001533981,False,False,False
1799,4,199,3.9800000190734863,6,0.001533981,False,False,False
1800,4,200,4.0,6,0.0,False,False,False
1801,4,201,4.019999980926514,6,0.0021693795,False,False,False
1802,4,202,4.039999961853027,6,0.0021693795,False,False,False
1803,4,203,4.059999942779541,6,0.0,False,False,False
1804,4,204,4.079999923706055,6,0.0015339851,False,False,False
1805,4,205,4.099999904632568,6,0.0,False,False,False
1806,4,206,4.119999885559082,6,0.0015339851,False,False,False
1807,4,207,4.139999866485596,6,0.0021693795,False,False,False
1808,4,208,4.159999847412109,6,0.001533981,False,False,False
1809,4,209,4.179999828338623,6,0.0,False,False,False
1810,4,210,4.199999809265137,6,0.0,False,False,False
1811,4,211,4.21999979019165,6,0.0026569352,False,False,False
1812,4,212,4.239999771118164,6,0.0015339808,False,False,False
1813,4,213,4.260000228881836,6,0.0050876504,False,False,False
1814,4,214,4.28000020980835,6,0.0066864565,False,False,False
1815,4,215,4.300000190734863,6,0.00735673,False,False,False
1816,4,216,4.320000171661377,6,0.0149513995,False,False,False
1817,4,217,4.340000152587891,6,0.014633223,False,False,False
1818,4,218,4.360000133514404,2,0.014633249,True,False,True
1819,4,219,4.380000114440918,2,0.023515478,True,True,False
1820,4,220,4.400000095367432,2,0.017104197,True,False,True
1821,4,221,4.420000076293945,2,0.0182795,True,True,False
1822,4,222,4.440000057220459,6,0.016234105,True,False,True
1823,4,223,4.460000038146973,6,0.021310756,True,True,False
1824,4,224,4.480000019073486,6,0.015793284,True,False,True
1825,4,225,4.5,6,0.022229517,True,True,False
1826,4,226,4.519999980926514,6,0.015793279,True,False,True
1827,4,227,4.539999961853027,6,0.014951416,False,False,False
1828,4,228,4.559999942779541,6,0.01909789,False,False,False
1829,4,229,4.579999923706055,6,0.014552652,False,False,False
1830,4,230,4.599999904632568,8,0.016088506,False,False,False
1831,4,231,4.619999885559082,6,0.009075171,False,False,False
1832,4,232,4.639999866485596,8,0.008855785,False,False,False
1833,4,233,4.659999847412109,8,0.011682456,False,False,False
1834,4,234,4.679999828338623,8,0.005739615,False,False,False
1835,4,235,4.699999809265137,8,0.007029551,False,False,False
1836,4,236,4.71999979019165,8,0.0051633134,False,False,False
1837,4,237,4.739999771118164,8,0.0053860946,False,False,False
1838,4,238,4.760000228881836,8,0.0074262787,False,False,False
1839,4,239,4.78000020980835,8,0.009329754,False,False,False
1840,4,240,4.800000190734863,8,0.0142278075,False,False,False
1841,4,241,4.820000171661377,8,0.015144983,False,False,False
1842,4,242,4.840000152587891,8,0.022933345,False,False,False
1843,4,243,4.860000133514404,8,0.02264017,False,False,False
1844,4,244,4.880000114440918,8,0.024333805,False,False,False
1845,4,245,4.900000095367432,8,0.038478654,True,False,False
1846,4,246,4.920000076293945,8,0.035021845,True,False,False
1847,4,247,4.940000057220459,8,0.048318516,True,False,False
1848,4,248,4.960000038146973,8,0.05658687,True,False,False
1849,4,249,4.980000019073486,8,0.04647367,True,False,False
1850,4,250,5.0,8,0.06665616,True,False,False
1851,4,251,5.019999980926514,8,0.0722252,True,False,False
1852,4,252,5.039999961853027,8,0.056927286,True,False,True
1853,4,253,5.059999942779541,8,0.082931876,True,True,False
1854,4,254,5.079999923706055,8,0.081363864,True,False,True
1855,4,255,5.099999904632568,8,0.055183955,True,False,False
1856,4,256,5.119999885559082,8,0.06411458,True,False,False
1857,4,257,5.139999866485596,8,0.04786799,True,False,False
1858,4,258,5.159999847412109,8,0.01994532,False,False,False
1859,4,259,5.179999828338623,8,0.018598527,False,False,False
1860,4,260,5.199999809265137,4,0.021855863,False,False,False
1861,4,261,5.21999979019165,4,0.01721891,False,False,False
1862,4,262,5.239999771118164,4,0.019021923,False,False,False
1863,4,263,5.260000228881836,4,0.022070115,False,False,False
1864,4,264,5.28000020980835,4,0.01608854,False,False,False
1865,4,265,5.300000190734863,4,0.017757114,False,False,False
1866,4,266,5.320000171661377,4,0.017624088,False,False,False
1867,4,267,5.340000152587891,4,0.0142255705,False,False,False
1868,4,268,5.360000133514404,4,0.012367329,False,False,False
1869,4,269,5.380000114440918,4,0.015492465,False,False,False
1870,4,270,5.400000095367432,4,0.01207855,False,False,False
1871,4,271,5.420000076293945,4,0.011167553,False,False,False
1872,4,272,5.440000057220459,4,0.008812071,False,False,False
1873,4,273,5.460000038146973,4,0.010290259,False,False,False
1874,4,274,5.480000019073486,4,0.009075122,False,False,False
1875,4,275,5.5,4,0.004601954,False,False,False
1876,4,276,5.519999980926514,4,0.006686465,False,False,False
1877,4,277,5.539999961853027,4,0.003430095,False,False,False
1878,4,278,5.559999942779541,4,0.00405854,False,False,False
1879,4,279,5.579999923706055,4,0.0026569376,False,False,False
1880,4,280,5.599999904632568,4,0.0030679663,False,False,False
1881,4,281,5.619999885559082,4,0.002169359,False,False,False
1882,4,282,5.639999866485596,4,0.001533981,False,False,False
1883,4,283,5.659999847412109,4,0.0026569355,False,False,False
1884,4,284,5.679999828338623,4,0.0015339851,False,False,False
1885,4,285,5.699999809265137,4,0.00216938,False,False,False
1886,4,286,5.71999979019165,4,0.0015339851,False,False,False
1887,4,287,5.739999771118164,4,0.0021693825,False,False,False
1888,4,288,5.760000228881836,4,0.002656938,False,False,False
1889,4,289,5.78000020980835,4,0.0026569208,False,False,False
1890,4,290,5.800000190734863,4,0.0040585194,False,False,False
1891,4,291,5.820000171661377,4,0.002656938,False,False,False
1892,4,292,5.840000152587891,4,0.0053138803,False,False,False
1893,4,293,5.860000133514404,4,0.0034300934,False,False,False
1894,4,294,5.880000114440918,4,0.0021693825,False,False,False
1895,4,295,5.900000095367432,4,0.0021693616,False,False,False
1896,4,296,5.920000076293945,4,0.0021693825,False,False,False
1897,4,297,5.940000057220459,0,0.0025527016,False,False,False
1898,4,298,5.960000038146973,7,0.0036845105,False,False,False
1899,4,299,5.980000019073486,0,0.0021693825,False,False,False
1900,4,300,6.0,7,0.0021693825,False,False,False
1901,4,301,6.019999980926514,0,0.0021693825,False,False,False
1902,4,302,6.039999961853027,0,0.004338702,False,False,False
1903,4,303,6.059999942779541,0,0.003430095,False,False,False
1904,4,304,6.079999923706055,0,0.004338765,False,False,False
1905,4,305,6.099999904632568,0,0.0034300683,False,False,False
1906,4,306,6.119999885559082,0,0.004338765,False,False,False
1907,4,307,6.139999866485596,0,0.004338765,False,False,False
1908,4,308,6.159999847412109,0,0.0048508584,False,False,False
1909,4,309,6.179999828338623,0,0.0021693825,False,False,False
1910,4,310,6.199999809265137,7,0.003991081,False,False,False
1911,4,311,6.21999979019165,0,0.0021693825,False,False,False
1912,4,312,6.239999771118164,0,0.0015339851,False,False,False
1913,4,313,6.260000228881836,0,0.0,False,False,False
1914,4,314,6.28000020980835,7,0.0026569376,False,False,False
1915,4,315,6.300000190734863,0,0.0036837184,False,False,False
1916,4,316,6.320000171661377,0,0.003430095,False,False,False
1917,4,317,6.340000152587891,0,0.0052615637,False,False,False
